,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagena,MasVnrAreana,GarageYrBltna,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
135,543,12.270220465353926,20.0,3.0,4.356708826689592,9.224243277145172,1.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,3.0,3.0,7.0,5.0,1998.0,1999.0,2.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,144.0,5.0,1127.0000000000002,379.0,1650.0,2.0,4.0,1.0,3.0,7.426549072397305,0.0,0.0,7.426549072397305,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.000000000000002,0.0,1.0,3.0,4.0,1998.0,3.0,2.0,583.0,2.0,3.0,2.0,78.00000000000001,73.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
136,824,11.845819880243557,50.0,3.0,4.0943445622221,9.200290036122679,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,3.0,1.0,6.0,7.0,1940.0,1950.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,778.0,778.0,2.0,2.0,1.0,3.0,6.8501261661455,545.0,0.0,7.305860032684009,0.0,0.0,2.0,0.0,3.0,1.0,1.0,7.000000000000002,4.0,1.0,4.0,2.0,1940.0,1.0,1.0,240.0,2.0,3.0,2.0,335.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
137,743,12.095141084822892,20.0,3.0,4.174387269895637,9.041921720351217,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,1.0,3.0,3.0,7.0,5.0,2000.0,2001.0,0.0,0.0,10.0,10.0,2.0,108.0,1.0,3.0,4.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,1349.0,1349.0,2.0,4.0,1.0,3.0,7.207118856207756,0.0,0.0,7.207118856207756,0.0,0.0,2.0,0.0,3.0,1.0,1.0,6.000000000000002,4.0,0.0,1.0,4.0,2000.0,1.0,2.0,539.0,2.0,3.0,2.0,120.00000000000003,55.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,12.000000000000004,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
138,789,11.588960151246226,20.0,1.0,3.912023005428146,8.69951474821019,1.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,1.0,3.0,3.0,4.0,7.0,1954.0,2000.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,901.0,901.0,2.0,4.0,1.0,3.0,6.803505257608338,0.0,0.0,6.803505257608338,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.000000000000001,4.0,0.0,1.0,2.0,1954.0,1.0,1.0,281.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.000000000000002,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
139,782,12.077670930725649,60.0,3.0,4.174387269895637,8.875287128108383,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,1.0,3.0,5.0,6.0,5.0,1992.0,1992.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,387.0,4.0,0.0,374.0,761.0,2.0,4.0,1.0,3.0,6.697034247666484,793.0,0.0,7.3796321526095525,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.000000000000002,4.0,0.0,1.0,4.0,1992.0,2.0,2.0,484.0,2.0,3.0,2.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
140,300,11.973509872299472,20.0,3.0,4.382026634673881,9.546812608597394,1.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,2.0,1.0,3.0,3.0,6.0,8.0,1950.0,2004.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,1092.0,1092.0,2.0,4.0,1.0,3.0,7.049254841255837,0.0,0.0,7.049254841255837,0.0,1.0,1.0,0.0,3.0,1.0,2.0,6.000000000000002,4.0,1.0,4.0,4.0,1950.0,1.0,1.0,300.0,2.0,3.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,8.000000000000002,2009.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1453,11.884489021402711,180.0,1.0,3.5553480614894135,8.209308411646935,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,2005.0,2005.0,0.0,0.0,10.0,10.0,2.0,80.0,1.0,3.0,4.0,3.0,3.0,4.0,6.0,547.0,4.0,0.0,0.0,547.0,2.0,3.0,1.0,3.0,6.977281341630747,0.0,0.0,6.977281341630747,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,3.0,2005.0,3.0,2.0,525.0,2.0,3.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
142,114,12.287652632522597,20.0,3.0,4.0943445622221,9.952277716705558,1.0,2.0,0.0,0.0,1.0,2.0,0.0,16.0,2.0,1.0,3.0,3.0,6.0,5.0,1953.0,1953.0,2.0,0.0,1.0,1.0,2.0,184.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,35.0,3.0,869.0000000000002,905.0,1809.0,2.0,2.0,1.0,3.0,7.7226775164680035,0.0,0.0,7.7226775164680035,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.000000000000002,4.0,2.0,4.0,3.0,1953.0,1.0,2.0,450.0,2.0,3.0,2.0,166.00000000000003,120.0,192.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.000000000000002,2007.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
143,1283,11.921718363171067,20.0,3.0,4.110873864173311,9.082507000466297,1.0,2.0,1.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,5.0,7.0,1977.0,2008.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,532.0,3.0,144.00000000000003,364.0,1040.0,2.0,2.0,1.0,3.0,6.946975992135418,0.0,0.0,6.946975992135418,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.000000000000001,4.0,0.0,1.0,2.0,1977.0,1.0,2.0,484.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,3.0,2.0,0.0,9.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1164,11.598726943661342,90.0,3.0,4.0943445622221,9.464982590349761,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,1969.0,1969.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,6.0,1198.0,4.0,0.0,0.0,1198.0,2.0,2.0,1.0,3.0,7.1372784372603855,0.0,0.0,7.1372784372603855,2.0,0.0,0.0,2.0,0.0,2.0,1.0,6.000000000000002,4.0,0.0,1.0,1.0,1969.0,1.0,2.0,400.0,1.0,3.0,2.0,120.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0000000000000002,2008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,311,12.017330520933296,60.0,3.0,4.0943445622221,8.947025655972695,1.0,2.0,1.0,1.0,1.0,0.0,0.0,13.0,2.0,1.0,3.0,5.0,6.0,5.0,1993.0,1994.0,0.0,0.0,6.0,6.0,2.0,112.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,518.0,4.0,0.0,179.0,697.0,2.0,3.0,1.0,3.0,6.546785410760524,804.0,0.0,7.313886831633462,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.000000000000002,4.0,1.0,3.0,4.0,1993.0,3.0,2.0,420.0,2.0,3.0,2.0,190.00000000000003,63.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2006.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
